name,count,mean mean,mean std,std mean,std std
FunctionalScoreBool,7,6.362190632777481,5.359421274809585,19.106907803725107,22.296940438959222
HasCurrying,7,0.0888529341678623,0.08880373909446226,0.6783727368890486,0.7264378459216425
HasFunctionCalls,7,0.4061183516343264,0.5696036769328415,1.4168592012089705,2.061429618622542
HasFunctionParameters,7,0.6482015392585484,0.9679047171023526,2.8750163349738855,4.1243395058795596
HasFunctions,7,1.687899446274809,1.515147829711239,5.32562970147648,5.956560855532783
HasHigherOrderCalls,7,1.4214909235887343,1.4384284047683822,4.856853870663007,5.821166973340642
HasInnerVariableAssignment,7,0.07710573187651935,0.05118432311534113,0.4689954332988049,0.3865295901980056
HasLazyValues,7,0.04828624956188945,0.03493567004432963,0.2928957430823918,0.1607129651594132
HasMultipleParameterLists,7,0.8213043821914842,0.6472400472014547,3.3790467304750504,2.79420736540661
HasNestedMethods,7,0.3243146959654656,0.15448872032577568,1.1941226860966243,0.8092999148264272
HasOuterVariableAssignment,7,0.09769307686995568,0.17483891898535237,0.41869183866666837,0.47140271145243046
HasOuterVariableUsage,7,0.19556874870584057,0.3154740038951281,0.8215924973692318,0.8700590230306579
HasPatternMatching,7,0.770172473323352,0.3412902974653157,2.3234588077624685,1.3624651322557386
HasPointsBool,7,2.758242991132684,1.501309025689631,6.900614535148539,5.867088329477596
HasSideEffectCalls,7,0.5464647131523673,0.5271759908572186,1.6092884010625568,1.184006060682079
HasSideEffectFunctions,7,0.080933344690202,0.08654823832640322,0.36806117077313877,0.31471288322641955
HasSideEffects,7,0.8540407814398192,0.6448400964884012,2.1536908093701337,1.367207486967765
HasVariableDefinitions,7,0.0703019270970083,0.05363524571514654,0.4178404291477506,0.398742832497189
HasVariables,7,0.25124121734039323,0.3153294362936992,0.9728375974091291,0.9081618202741124
ImperativeScoreBool,7,2.6447917292356498,2.5242279732364654,7.012988466376056,5.701622875804816
IsFunction,7,0.10470644451964557,0.12629149673380022,0.6270478218488413,0.7202116966472568
IsNested,7,0.00010582010582010581,0.0002799736837105387,0.003888078956798694,0.010286889997472792
IsRecursive,7,0.04073737218554395,0.03854686047717849,0.26018681472179267,0.14912322115739807
IsSideEffect,7,0.4714421880635438,0.5260884156409774,1.2937593496666473,1.1999139368473255
ParadigmScoreBool,7,1.4860532873055274,1.552934922181439,5.865232158480344,5.580385683234258
